"secs_soc_1","secs_soc_2","secs_soc_3","secs_soc_4","secs_soc_5","secs_soc_6","secs_soc_7","secs_eco_1","secs_eco_2","secs_eco_3","secs_eco_4","secs_eco_5","fam_1","fam_2","fam_3","grp_1","grp_2","grp_3","rec_1","rec_2","rec_3","her_1","her_2","her_3","def_1","def_2","def_3","fai_1","fai_2","fai_3","pro_1","pro_2","pro_3"
17.2705715277601,-15.5019815958449,2.62422444858026,-21.4719844412604,9.85675760646994,66.4300995218444,31.825712041006,28.4492155368617,18.0826208717794,6.16970604231015,50.2670005036289,37.6242549542095,72.370283903126,20.2068075458975,70.0464105630814,58.4392007293765,50.8968308048403,43.8800204138417,63.204045054558,63.2250454749273,53.5873283027093,68.3187769703239,28.5820064614455,60.0572524949736,54.1285658869856,31.2958088696751,29.6427152092079,58.4858824945832,78.0992232784772,92.6358259554526,67.0412683489738,79.9444497244725,38.4705353719658
11.8050270450419,33.2718442588638,49.7550305763903,37.6203186418445,-2.3087715161597,27.3850266012576,1.11427322486248,23.5477105952263,-5.69142404336095,-3.62969346273633,46.3113373512385,33.6606985092589,53.0179034922513,69.3373492726458,47.2602348093203,45.1036374503784,41.7861637782139,8.96081307084486,67.7179069497381,69.1085381558103,81.1351061932602,8.63299647663666,79.5473481033869,43.3113337426318,31.8637687168843,58.0623549335068,50.0765377738731,68.8169203747536,79.9405686780351,63.5347726778418,74.2651673862824,60.1926380421845,91.7993981783947
14.7318671209216,4.6786678033075,-37.3847338941865,9.13991290772871,-11.3825159673625,35.451283767936,-16.7878354652353,54.5530487562958,12.7751784318682,85.7665000024355,36.9305834647288,67.7727964829206,34.4639403652629,32.3543984255767,37.814069490628,53.309031451711,39.5125621315782,49.0531334034726,55.1607772229739,51.8461209139472,60.4985243875292,33.1353566102826,43.171037671592,27.4319519092051,49.406312081067,54.3397472639961,37.0044023173146,24.7489953870419,78.5230885692815,63.7062957880359,60.3627612692346,73.1864648594976,50.7213232360107
13.2600921210479,26.9776174629886,-30.6930039515381,18.2192028295919,21.0322871382138,65.7252819978044,13.8745499522696,69.8842563296462,14.8880740420135,34.4377952903462,53.0572548334852,68.0168102057576,61.6995775997129,12.3425527064401,17.587311595037,35.7595975864737,42.6467442220412,23.2241151005129,78.8764103134593,87.0541189528632,61.0111559416797,8.95923180207239,-27.8586394353142,-25.9837675420243,17.597420549926,21.0088982190795,2.82415089501507,44.9772237071852,66.6284496051314,50.5817743427962,86.5978900830659,78.1822267969321,69.3476973690744
22.9919819141979,48.0251396246962,56.3309245834142,60.881232656813,37.5130569618881,61.1283710086077,69.9846858063005,59.8327239727624,31.5660650227529,-16.6605129021065,125.985316899231,62.304509739478,108.227738819578,98.7018329243994,89.4589724022407,96.5634730012412,136.159042549119,116.38350267855,80.1222278088558,73.7672376745838,117.712633243065,5.47513661061448,72.1095014324417,38.7162281091496,62.9166839154432,22.1436952470699,55.1597229736364,83.8687310364778,91.0000199930581,85.1824833151528,113.760956852003,113.632074549281,102.76049562538
77.5214452115385,93.0240887491262,62.1982364149446,101.027326924078,79.221814856048,114.093932723075,78.0181031662993,63.4915548977949,86.4335704004748,36.1658390166434,120.282161615724,127.61515474184,94.3377062871204,84.7605766517275,92.4603548826205,30.3160973184269,51.5349790840813,14.9310091331479,77.2521875562022,86.0953918296859,107.275459164465,52.2575460266111,34.8512018940105,31.4532577178456,62.8637300002311,76.5591099349988,72.8974889136522,87.2198807801813,74.6226095659529,36.0837830640991,75.9654979558468,76.3540669652587,83.5573314518608
18.8804050034972,67.8834310356634,55.2520616977117,17.9112678031197,32.7271811683127,43.3058867612335,63.9310830731386,42.3399203150096,33.5115441033596,43.8574689715435,72.1392013138405,44.8452973247788,31.5698465625792,41.2144866476776,38.7926224170038,57.219961482348,75.3295242433824,19.6970653564779,36.7409534253833,66.3985444829219,41.7624362917017,57.0727435326499,50.678205916617,36.3670153220705,55.1994744190488,30.7962282296328,9.63560395565388,22.7753857018905,56.3353187720867,22.2812488465444,81.8184435388795,78.2503274130037,71.6683625237797
39.9986154609283,86.8732924068644,63.4272184915098,93.2961058669655,88.9319420605544,62.7112621702551,58.3057165019638,57.3319167101301,9.50278269809942,114.555889285289,112.672020812584,78.5262835819299,93.2621871182143,69.1244310482041,71.1660586788802,60.5641031115648,40.666925056296,66.5744117639287,69.6528021063552,90.5348619024273,100.494903375577,37.8174484130246,57.6291792725444,58.8790026446903,68.1436640415652,82.4628577628979,57.525730871916,26.9200384740111,61.2396787119133,57.4372151932782,65.7345920043941,78.8719510328153,87.3595686689622
48.412635109879,25.2000059615705,-1.72293028652346,19.5839514804421,-15.2326640878436,13.6163198220146,12.606037637452,13.3110237833441,15.5763220874132,-9.37976104165646,-1.68789220135503,49.4246262527151,108.475467144818,63.7426898607661,88.1799912334475,65.48164788548,62.9882215083464,45.505509021471,95.0087894264313,107.872726684016,98.2716702382993,18.3272180262167,26.824491534532,0.669294494848955,11.2854934185595,-7.83699094184445,15.3306248187718,58.9150244798539,57.23196525289,61.5877915807168,41.2456344220596,50.3539194433685,58.6290518878968
17.5604612728383,30.278531224279,29.4031903048144,26.9560067715352,27.5997911858896,26.8168315814406,21.5241493040915,46.2505963667235,7.58828911697243,-36.0110797628259,62.9501612848919,53.3055566096633,45.1976865921816,21.5044920785399,39.7285121782104,65.00591257631,90.9012668282073,88.6263559271505,67.8414486598653,74.3383606999767,74.1416499382899,9.98800367271922,-17.8309675925395,-10.3252232363929,23.3919308450527,60.4374649459471,27.1657258472259,51.0805052740876,71.9071310522502,54.1553859102699,66.9496480282943,71.9727289033618,55.7326906284792
19.5846331173722,77.3361951589148,33.9821134195522,43.2476905362048,26.8244687473395,53.7811549095857,40.5541576854239,55.079620660981,-8.79951290572425,-0.915136241461937,106.248000304775,69.553840106938,47.2793758331211,50.0673301037747,72.3192254088858,76.8807674658261,75.6149586346753,78.3230222043528,71.6715271422761,69.5894762895151,76.5493198488896,30.3911750106478,73.6048662415489,98.14715144615,9.54925908963217,24.9500869710183,20.1808962377881,80.4119764844352,62.4098245558131,81.5855602720836,78.185719446921,75.8513778233928,84.6692848857851
9.5220275264692,4.89928435904697,25.0255302577887,30.7624958783381,32.0791848413115,63.122093168597,20.3538242629561,19.9062208245076,29.5123614058559,51.4130042704028,106.554568660101,38.6477719876236,54.4940770745357,45.5264581671807,86.2274494189523,93.0556322705575,83.328263279271,94.3792332262896,88.1355871728946,110.19112730958,89.7377998679792,64.9070700122374,56.949184287308,38.1189388187072,-0.287825024289695,33.3155956151874,-13.7073133073836,95.9536044885419,95.571566220994,105.660723324266,133.849152727108,95.0964397855785,107.521402828608
5.557056482643,16.5970831943814,27.1894650759494,49.7925436135483,19.2002952190549,11.0932789204309,39.3204651647077,15.482613298956,17.8852453805868,52.6321168791573,58.5098731558753,23.9423708742896,69.7301731483378,29.6017700986644,66.917780884796,72.973683359535,73.2087400865157,67.1229663509157,111.885833268477,89.408514252727,80.4531104833341,50.3777085005557,66.9145395775747,82.3729018191842,45.0439060167272,71.6569592250094,52.0380805387046,41.9814533287322,45.8332239253503,83.6745597701255,86.6909619290798,92.7686587951206,71.8925030984922
47.0128165379525,-26.0733876950221,10.7024320545456,26.8009321349239,-13.5219460877742,59.3626709496391,6.33574738812652,26.8272767895488,25.6836607831152,-13.7263342011869,44.8808929527234,10.8474885941756,72.9979101056018,70.3414078538795,68.8357837312404,93.0166131880303,86.7878614307921,62.181614521991,99.1389358726032,110.462050381925,71.5463128656703,63.8274690070739,49.3452777238101,48.1141375772398,47.819153677629,46.4749651175809,45.6627110682347,93.3673132513297,125.981510196779,85.914792737419,127.43053609515,97.9310517845101,114.793069244887
7.12599038392528,25.8222501008757,42.198511265762,9.20740227226176,17.4805459286548,34.5659124318429,26.6452892491495,64.862700879882,8.68362951484246,21.1364348360773,87.9984236809536,51.6867928587883,59.5755404183129,36.9587754850074,62.893648727533,26.3554910697401,26.3417038504125,32.1777091132662,65.8302182398252,65.5143419484643,85.6452148205222,4.57297685742006,34.2173402920673,-6.94601872786758,22.9289094348579,26.0578257956494,7.52728019264621,20.5673781930457,35.9911157745901,35.9358786967925,79.1308734763017,79.4231303635605,71.4008213739454
4.20543496371591,42.9588699375897,52.0241826951828,38.5705417327584,30.0642671456108,59.6103334434922,35.1111951767125,39.7133405183188,16.4633829598922,40.9574413472605,34.1315322741169,22.8420268699424,25.512333761759,36.1591966270504,32.8077695983799,51.6681287354432,42.6665153258416,35.206273004349,59.200846545403,77.2879968590017,42.6928156045001,30.5353216252467,78.2097116108833,41.5744191519545,53.0695481739852,57.1894270934514,45.7643372036754,83.5789319586955,104.449052481137,85.2930143911001,81.6892199268024,97.683528820507,108.963986176548
-15.9980640626094,13.9703425971909,-29.0536462161541,-8.62874469690721,18.3554569623078,66.61140659196,0.932871976608951,26.6146488827285,-1.48900145332701,-16.1741698119453,63.7915562986116,58.0661144082879,82.1751088990316,76.1960003149319,26.3679515949839,75.7917806049642,67.4202856281938,32.7498714941288,78.8518441816576,39.1091871837961,57.6812416736151,13.1445353700203,55.7057038140967,30.8129682282997,-3.43418976833769,-9.40051713301789,-9.94482732521881,49.6773056943143,65.7988099595536,61.9568050360762,41.3344300310072,57.7551283940703,57.7476031109413
-8.64188076324557,63.4294530771852,38.7154201942823,65.1117092873912,-6.30523644944397,15.2517057223656,-15.2964232618649,-0.0264923893328586,-6.00316513430304,-6.26544809765983,60.319080172809,67.7324853051971,33.6233090659794,18.2755069547647,58.5509886357623,29.4129054519775,35.0285069446734,19.8332618459266,75.9578901566116,91.2145461402523,56.6948212263694,14.9229323172477,37.7919229422487,31.5693631886044,56.3850973410491,23.0642819998212,19.1316879502992,80.001862243211,78.9718810190763,67.58111944619,62.7153998136961,88.5143547068618,68.9890181989677
34.3510351600126,66.0819220057298,46.748461122467,69.2495708184393,79.1723054532317,83.0745508078388,78.0723157440756,99.2627354943794,43.1001847869552,21.0228708124098,66.1740443605895,67.2778376250541,104.008204994635,57.3754910097912,54.5696657503556,35.886990141296,44.8201739414246,36.4571581499528,71.0520276854596,88.1427257051877,72.1661700741569,27.7032549269708,34.1315166422766,35.9309717987705,41.1788951831961,72.2296670349758,93.0618020844149,88.6450486540332,72.8878371899325,70.6789102310707,111.012292380073,96.639997016265,83.3281373450968
22.4828758850291,32.7778937457066,28.8688039658862,69.6521654749727,31.9620511529314,78.8243240573834,34.7495139323683,57.9080710375214,42.6689115458407,12.1716585535869,64.0568563502173,79.5706616947168,80.5635611896918,55.536530799878,70.2908072653334,44.0803112837959,34.0713722903122,9.06748540800758,78.5727058930372,90.5907685536101,62.1518073949876,46.2978101298728,47.885010159283,24.0111457276493,53.7980403819417,37.8476930928115,41.68446763954,73.9130411357257,53.5620872323107,62.6669037422599,81.118649405505,86.4066883280938,77.4544682870011
-7.51622822718537,33.3022293006945,20.6412367814599,16.9325276738447,34.4993353778547,66.3869433868206,24.0254494459876,51.334649935755,55.681480582006,6.21825094574945,72.8340558302059,66.4833175177126,76.6297524059119,21.6645760211644,66.0291183197579,49.8510974398373,45.0964534357077,62.0726443403979,62.7634816707205,89.3376073365463,90.8501440543109,39.0553474332222,50.2455111631736,13.8221460815182,51.1088263888336,-3.19081722316115,19.1695586188091,41.6756171290386,52.1180083193377,53.9332717960004,56.3661775386176,64.9252644441026,64.2217934194924
11.5787097325911,75.8634023434258,1.74928492820279,39.0403674058508,13.0891775049262,59.6825764625293,10.4677862898649,18.7167377252538,36.3811742232415,-5.31016971415313,69.627470406658,31.1044172584567,88.5038276763497,72.2337562951271,77.6919948011852,52.5180004933252,64.5095549455604,64.4875089101214,66.0194599248221,68.2581880605362,63.6769712783311,99.6221588192557,81.5451206271773,52.6021675949996,47.073152878696,34.3358601084338,45.8047613919239,54.5238024196202,72.4084350561179,64.9497477904667,71.9330927239369,79.5396483241527,80.9435674343668
-23.744838023022,16.7452874076374,45.2917105908197,67.2108770673849,2.80029188642392,44.2816766923261,8.13017086027495,38.8537298914001,6.03603135383577,62.6430202567088,37.2800482521692,45.0586299787515,62.4093412650909,33.1968653852993,38.7912911735025,97.2384655922347,66.5475954551781,32.2335413562743,82.570108824534,80.9120985958787,78.0562709688066,45.7415482284522,78.9935391672543,77.1839128404504,53.8680363857329,57.8115457754886,32.4397327487876,49.1095994189221,87.5436896128649,45.583967029713,52.3947951481395,52.9386887124553,78.6794190880102
49.2183791526503,45.2581807675576,28.6226796715704,68.6140803523981,43.1178037632244,80.6213946372982,28.3007728703281,86.0751636129454,19.9280798274696,42.2926639943086,98.822376247055,50.7549526199946,33.6390656333942,42.1559750183289,50.3543074649468,27.4435296381095,33.1030317523877,36.9750619640459,75.8069397509908,98.8328087928967,88.682905246859,33.456847895555,41.8420352883351,49.6025943294186,23.6786779898212,81.2936115590018,38.2294535133869,65.544796312308,68.3852007205575,56.7668184140502,104.585383415854,116.57863687471,115.961860285215
